Loan Status,Current Loan Amount,Credit Score,Annual Income,Monthly Debt,Years of Credit History,Number of Open Accounts,Current Credit Balance,Maximum Open Credit
1.0,220726.0,703.0,1353446.0,9609.44,16.3,7.0,182533.0,282546.0
1.0,61930.0,712.0,719663.0,7376.56,25.2,7.0,74252.0,105886.0
1.0,448580.0,731.0,1472158.0,17911.3,17.1,9.0,378936.0,808082.0
1.0,216964.0,723.0,730778.0,12423.15,18.2,9.0,147041.0,243210.0
1.0,313104.0,746.0,2395102.0,17144.84,9.6,10.0,540607.0,894234.0
1.0,219890.0,715.0,1150944.0,26951.31,15.4,13.0,289503.0,379632.0
1.0,212388.0,740.0,668724.0,2752.91,15.1,4.0,101536.0,141636.0
1.0,643412.0,746.0,2118481.0,19066.31,17.3,10.0,293987.0,1127148.0
1.0,141218.0,680.0,1138974.0,3454.96,12.5,7.0,21755.0,92268.0
1.0,138204.0,715.0,839268.0,11260.16,15.6,7.0,167086.0,213774.0
1.0,216700.0,723.0,807747.0,1272.24,15.8,4.0,2964.0,28072.0
1.0,149644.0,697.0,624796.0,9736.55,19.8,10.0,79914.0,337744.0
1.0,484000.0,721.0,1412669.0,20012.7,32.4,8.0,165870.0,235356.0
0.0,174196.0,693.0,977930.0,12712.9,31.0,15.0,450794.0,1263878.0
1.0,131186.0,747.0,776587.0,10969.46,18.2,10.0,184927.0,327932.0
1.0,222024.0,739.0,1150488.0,9875.06,12.0,9.0,303772.0,581372.0
1.0,523622.0,724.0,1025677.0,20513.35,16.6,9.0,135584.0,545072.0
1.0,263362.0,738.0,1288903.0,7411.14,13.4,14.0,238450.0,583704.0
1.0,439208.0,693.0,1327606.0,21131.04,32.5,18.0,474620.0,693880.0
1.0,325424.0,738.0,749436.0,9867.65,12.5,6.0,141398.0,180136.0
0.0,137280.0,748.0,592800.0,5982.34,11.0,9.0,58748.0,203654.0
1.0,306328.0,722.0,1886871.0,5566.24,20.9,7.0,76855.0,135256.0
1.0,50006.0,741.0,300447.0,1915.39,9.8,3.0,56506.0,80476.0
1.0,419606.0,740.0,2359325.0,23337.7,18.7,13.0,285228.0,636372.0
1.0,233244.0,719.0,587708.0,13174.41,15.9,7.0,242953.0,335676.0
1.0,61248.0,744.0,1466325.0,7966.89,10.0,7.0,51186.0,291984.0
1.0,92026.0,724.0,946200.0,23733.85,22.9,14.0,592819.0,1013914.0
0.0,69278.0,722.0,747916.0,11031.78,15.4,5.0,20881.0,190410.0
1.0,326986.0,660.0,868927.0,15713.19,12.5,15.0,155971.0,369314.0
1.0,347666.0,721.0,806949.0,8741.9,12.0,9.0,256329.0,386958.0
1.0,150260.0,741.0,574693.0,8285.14,26.9,14.0,330828.0,1088274.0
1.0,241648.0,662.0,618336.0,3225.63,12.3,5.0,128744.0,190146.0
1.0,222684.0,723.0,1346226.0,14471.92,18.9,7.0,283062.0,382888.0
1.0,339834.0,686.0,846621.0,21941.58,19.0,17.0,244644.0,621192.0
1.0,261206.0,663.0,770735.0,17662.78,23.6,10.0,148485.0,474958.0
1.0,399366.0,748.0,900600.0,18537.16,15.6,17.0,117553.0,602294.0
1.0,153978.0,704.0,949905.0,23668.49,25.1,9.0,551209.0,802824.0
1.0,365178.0,694.0,790780.0,18649.26,14.7,11.0,268508.0,454542.0
1.0,66726.0,744.0,576213.0,8912.14,17.6,11.0,77577.0,102300.0
1.0,780164.0,716.0,2310096.0,16305.42,22.3,11.0,571824.0,937838.0
1.0,321882.0,722.0,2159046.0,25045.04,22.0,14.0,265715.0,592812.0
0.0,271150.0,732.0,1393935.0,6133.39,16.7,11.0,164217.0,303292.0
1.0,710204.0,715.0,2226971.0,20042.72,22.1,9.0,191995.0,500676.0
1.0,93808.0,710.0,1967070.0,12753.18,20.4,10.0,160968.0,303534.0
1.0,213532.0,718.0,768360.0,4603.89,11.0,6.0,179417.0,315722.0
1.0,178530.0,734.0,867540.0,13085.3,15.7,9.0,111055.0,170324.0
1.0,244156.0,698.0,690080.0,12536.58,30.3,14.0,243428.0,552684.0
1.0,133452.0,747.0,922032.0,4302.74,21.5,5.0,249698.0,602338.0
1.0,478192.0,744.0,1220180.0,13930.42,18.3,5.0,213731.0,356598.0
1.0,59686.0,705.0,182457.0,1626.97,16.7,3.0,55423.0,104170.0
1.0,86680.0,727.0,898225.0,16916.65,22.9,10.0,193952.0,244904.0
0.0,356004.0,729.0,922393.0,10915.12,23.4,6.0,245233.0,369270.0
1.0,419166.0,722.0,1034303.0,10946.47,17.2,9.0,278179.0,321442.0
1.0,98582.0,719.0,756732.0,13179.73,14.6,6.0,264366.0,365706.0
1.0,223432.0,750.0,771856.0,10291.35,19.2,8.0,237215.0,453222.0
1.0,151734.0,721.0,2620898.0,34726.87,29.7,18.0,444201.0,578578.0
1.0,107954.0,737.0,1584961.0,1598.28,7.5,8.0,102638.0,495132.0
0.0,225830.0,743.0,751944.0,17420.15,15.0,9.0,259540.0,487058.0
1.0,761464.0,727.0,1465546.0,30410.07,19.4,16.0,221920.0,328592.0
0.0,257092.0,734.0,648736.0,12272.1,10.8,8.0,225302.0,341924.0
1.0,767844.0,723.0,2425198.0,36579.94,27.3,14.0,580488.0,721974.0
1.0,373890.0,729.0,911734.0,16183.06,17.9,8.0,194978.0,294734.0
1.0,147994.0,718.0,595232.0,5009.92,20.3,4.0,114608.0,389136.0
1.0,354530.0,748.0,1550077.0,31259.94,11.3,12.0,290681.0,465542.0
0.0,199298.0,721.0,688446.0,16866.87,11.3,8.0,596448.0,901604.0
1.0,200684.0,706.0,952280.0,16347.41,12.0,10.0,330638.0,432102.0
0.0,89276.0,748.0,578208.0,4495.59,14.8,9.0,86412.0,390808.0
1.0,391512.0,700.0,1622125.0,9611.15,20.9,14.0,24757.0,286550.0
1.0,53746.0,748.0,947359.0,11644.72,19.5,10.0,390925.0,844492.0
1.0,214896.0,743.0,799444.0,19452.96,18.1,18.0,386821.0,694408.0
1.0,329406.0,694.0,853461.0,12659.7,19.3,5.0,166307.0,287408.0
1.0,457556.0,710.0,1072607.0,12603.08,15.1,11.0,98819.0,419078.0
1.0,390566.0,724.0,936985.0,11790.45,14.7,7.0,381292.0,561704.0
1.0,222068.0,716.0,823916.0,13525.91,17.8,15.0,152570.0,241978.0
1.0,214852.0,703.0,1150431.0,7640.66,17.9,5.0,82422.0,107470.0
0.0,166606.0,747.0,1020186.0,12148.79,17.7,9.0,185896.0,354574.0
1.0,215842.0,718.0,661751.0,15385.82,13.0,19.0,56278.0,86306.0
1.0,64922.0,684.0,1214993.0,25514.91,16.8,17.0,117610.0,292226.0
1.0,129932.0,739.0,561108.0,2487.67,15.2,5.0,78508.0,332948.0
1.0,326106.0,722.0,1192269.0,12320.17,13.6,13.0,215042.0,419892.0
1.0,217338.0,695.0,900961.0,12163.04,12.0,7.0,99503.0,119504.0
1.0,195272.0,729.0,936890.0,16317.39,19.8,14.0,153273.0,282172.0
1.0,66748.0,696.0,1366195.0,25160.94,15.6,12.0,151126.0,184580.0
1.0,218152.0,743.0,1045646.0,12722.02,15.6,9.0,141740.0,372988.0
1.0,391336.0,706.0,1915124.0,26604.37,15.2,8.0,70680.0,200068.0
0.0,332310.0,734.0,937517.0,6195.52,17.1,8.0,191862.0,358886.0
1.0,346302.0,724.0,1214993.0,20756.17,15.0,11.0,236436.0,629354.0
1.0,224158.0,730.0,854905.0,13030.01,12.1,6.0,287451.0,347424.0
1.0,157520.0,739.0,547979.0,7214.87,8.6,11.0,122227.0,251394.0
1.0,259600.0,729.0,1046235.0,10113.51,16.1,9.0,119073.0,317658.0
1.0,223432.0,744.0,849034.0,5115.56,20.2,4.0,171095.0,438306.0
1.0,466884.0,705.0,904609.0,13870.76,27.2,7.0,621357.0,1013320.0
1.0,157410.0,746.0,582654.0,16654.26,16.9,10.0,93632.0,283052.0
1.0,217756.0,748.0,852245.0,8593.51,11.0,17.0,182932.0,409684.0
1.0,217668.0,708.0,939930.0,3650.09,8.6,13.0,87533.0,506726.0
1.0,112200.0,734.0,639483.0,14175.14,19.3,9.0,61617.0,213004.0
1.0,447084.0,744.0,965295.0,20029.8,10.2,7.0,5358.0,155364.0
1.0,286748.0,741.0,1142964.0,27431.06,15.6,5.0,119624.0,227084.0
1.0,337898.0,746.0,1069985.0,11858.85,16.7,16.0,211736.0,1263768.0
1.0,325204.0,689.0,937745.0,13519.07,15.4,6.0,24491.0,189090.0
1.0,223938.0,726.0,1063715.0,22515.19,11.5,7.0,254790.0,336028.0
1.0,254408.0,720.0,1528512.0,11845.93,18.6,9.0,85481.0,110594.0
1.0,204710.0,690.0,595536.0,5756.81,13.9,8.0,160436.0,284482.0
1.0,324324.0,707.0,728251.0,13163.39,21.2,7.0,85215.0,147070.0
1.0,394614.0,702.0,934990.0,13946.95,13.5,10.0,183293.0,344542.0
0.0,79508.0,741.0,858249.0,4141.24,16.0,10.0,80047.0,148038.0
0.0,218614.0,736.0,580944.0,11134.76,10.3,8.0,116090.0,219648.0
0.0,87648.0,746.0,1135326.0,23274.24,20.4,16.0,244492.0,919138.0
1.0,337458.0,694.0,1942940.0,13633.07,26.5,6.0,266836.0,303798.0
1.0,171908.0,716.0,1614487.0,6646.39,30.3,8.0,281808.0,659208.0
1.0,354882.0,749.0,1360058.0,20287.44,13.0,9.0,15694.0,386518.0
1.0,127820.0,740.0,733780.0,18772.57,20.3,14.0,458508.0,726286.0
1.0,178596.0,737.0,963965.0,21930.18,9.0,9.0,155648.0,396946.0
1.0,155100.0,744.0,1626476.0,33478.0,21.7,20.0,308313.0,691878.0
1.0,553080.0,657.0,2178122.0,24631.03,16.4,9.0,605302.0,787512.0
0.0,53064.0,724.0,231572.0,4071.89,31.8,6.0,37221.0,46904.0
0.0,652410.0,693.0,1876269.0,24391.44,23.7,11.0,608665.0,1025882.0
1.0,53504.0,700.0,712348.0,15612.49,23.5,7.0,84398.0,107052.0
1.0,199958.0,740.0,844284.0,18503.72,10.5,21.0,111720.0,845438.0
1.0,141548.0,727.0,1730349.0,12804.48,18.1,12.0,40508.0,372284.0
1.0,301136.0,704.0,1207469.0,26262.18,22.7,17.0,263530.0,627836.0
1.0,211508.0,710.0,1236862.0,27004.7,24.8,15.0,128535.0,372086.0
0.0,502964.0,731.0,1776139.0,20129.74,18.6,17.0,621927.0,1012814.0
1.0,395538.0,697.0,747213.0,17933.15,28.1,15.0,621832.0,1046540.0
1.0,109208.0,734.0,603554.0,14787.32,14.5,12.0,114969.0,357874.0
0.0,445918.0,720.0,1072721.0,17878.62,18.6,19.0,509618.0,1263548.0
0.0,152438.0,739.0,2256744.0,32026.97,31.5,14.0,361779.0,557040.0
1.0,78628.0,743.0,1649086.0,11955.75,11.1,12.0,157966.0,1016114.0
1.0,221694.0,739.0,670130.0,3216.51,16.5,7.0,85196.0,358754.0
1.0,218174.0,700.0,1884230.0,11666.57,15.6,10.0,148979.0,420750.0
1.0,266662.0,742.0,959595.0,18632.16,18.4,12.0,116337.0,841962.0
1.0,394680.0,711.0,773604.0,10572.74,17.0,8.0,377834.0,653950.0
1.0,616484.0,721.0,1711368.0,34227.36,25.0,8.0,545357.0,885632.0
1.0,401588.0,740.0,775352.0,14150.25,15.8,11.0,439698.0,664642.0
0.0,179190.0,689.0,1547512.0,5932.18,17.6,2.0,33991.0,60456.0
1.0,110594.0,736.0,1642664.0,24502.97,19.6,10.0,381026.0,537372.0
1.0,198308.0,703.0,887718.0,22488.97,16.2,22.0,548169.0,1100044.0
0.0,330396.0,725.0,856026.0,20330.57,25.2,16.0,115254.0,861014.0
1.0,432300.0,747.0,1493400.0,23521.05,15.1,8.0,167105.0,706200.0
0.0,160930.0,708.0,579120.0,9265.92,11.9,8.0,136401.0,232584.0
1.0,328944.0,663.0,1231048.0,25954.57,22.5,17.0,205523.0,401302.0
1.0,689810.0,699.0,1419300.0,15494.12,14.5,8.0,434853.0,800492.0
1.0,222596.0,721.0,817038.0,190.76,19.0,3.0,874.0,166958.0
1.0,235334.0,738.0,777860.0,13353.2,12.2,6.0,199728.0,360250.0
1.0,266002.0,740.0,1052942.0,8265.57,24.7,9.0,482486.0,951720.0
1.0,207438.0,743.0,985834.0,14951.67,18.3,9.0,169442.0,349118.0
1.0,277728.0,708.0,943350.0,11870.63,25.7,10.0,163419.0,275418.0
1.0,110242.0,716.0,914014.0,13481.64,15.0,11.0,62833.0,112442.0
1.0,212058.0,737.0,992047.0,7349.39,17.5,16.0,135223.0,391446.0
1.0,175428.0,698.0,2367400.0,26041.4,28.5,10.0,350455.0,401368.0
1.0,344388.0,686.0,817950.0,16904.11,14.1,18.0,279870.0,654654.0
1.0,294844.0,742.0,1253905.0,12016.55,12.0,11.0,174591.0,543466.0
1.0,191642.0,719.0,1257819.0,5565.86,7.6,6.0,70870.0,131516.0
0.0,275968.0,733.0,738340.0,17966.59,11.0,10.0,83068.0,239866.0
1.0,360580.0,689.0,1534649.0,21229.27,15.2,11.0,208278.0,636328.0
1.0,250954.0,719.0,1825102.0,13657.77,11.0,6.0,117895.0,204666.0
1.0,473022.0,733.0,1618876.0,16728.36,17.3,6.0,335464.0,427812.0
0.0,78122.0,747.0,644860.0,10371.53,14.4,5.0,39634.0,55836.0
1.0,176484.0,705.0,1906194.0,13851.76,21.2,12.0,74613.0,88242.0
0.0,479138.0,656.0,1265761.0,30588.86,21.9,15.0,85842.0,161590.0
1.0,224840.0,728.0,768949.0,9547.88,13.0,7.0,24130.0,291126.0
1.0,389796.0,719.0,2582195.0,19624.53,22.5,13.0,254790.0,710908.0
1.0,230692.0,739.0,2260848.0,4578.24,18.2,8.0,102790.0,478016.0
1.0,531564.0,750.0,1754213.0,23974.2,18.2,6.0,11400.0,733480.0
0.0,348590.0,736.0,752628.0,10035.04,15.9,13.0,275747.0,525140.0
0.0,177540.0,712.0,766688.0,7922.43,7.6,6.0,67051.0,95502.0
1.0,157256.0,705.0,814910.0,9982.79,8.8,8.0,118826.0,238040.0
0.0,166452.0,703.0,445151.0,5972.46,11.9,4.0,43548.0,75152.0
1.0,218350.0,740.0,1093735.0,19596.22,15.6,12.0,156123.0,301290.0
1.0,265144.0,751.0,954085.0,9302.4,15.8,9.0,131195.0,748286.0
1.0,325578.0,737.0,1068484.0,24040.89,25.0,6.0,223117.0,268268.0
1.0,207944.0,737.0,1496592.0,22274.27,20.1,11.0,0.0,0.0
1.0,176572.0,724.0,1003105.0,23740.31,13.6,7.0,260566.0,512248.0
1.0,30976.0,741.0,191083.0,3471.49,17.6,12.0,96159.0,234388.0
1.0,440968.0,692.0,873734.0,13761.32,17.0,6.0,287565.0,351978.0
1.0,324830.0,737.0,1589654.0,15896.54,10.1,13.0,256861.0,381326.0
1.0,147884.0,742.0,433789.0,10157.97,15.1,15.0,135356.0,488268.0
0.0,211266.0,724.0,710600.0,13738.14,14.4,17.0,549993.0,801064.0
0.0,216458.0,726.0,852454.0,14278.5,10.1,9.0,180405.0,231572.0
1.0,173250.0,706.0,1496288.0,7132.22,22.0,4.0,2451.0,4334.0
1.0,258434.0,746.0,1859910.0,15359.6,15.1,8.0,151183.0,376486.0
1.0,123068.0,702.0,367137.0,7801.59,10.3,4.0,95817.0,120868.0
0.0,395890.0,657.0,949715.0,26987.6,13.0,6.0,74290.0,175912.0
0.0,464552.0,718.0,1432847.0,11438.76,14.9,6.0,0.0,0.0
1.0,177980.0,700.0,1681956.0,15978.62,11.5,14.0,371944.0,856196.0
0.0,263692.0,724.0,853974.0,14090.59,21.4,10.0,197315.0,323136.0
1.0,141086.0,736.0,1068484.0,20835.59,13.8,18.0,147402.0,327580.0
1.0,671836.0,686.0,1310183.0,33191.29,16.7,19.0,605435.0,1147344.0
1.0,558382.0,707.0,1700443.0,27348.79,18.9,10.0,550734.0,918852.0
0.0,157762.0,726.0,1167816.0,7941.24,15.7,4.0,132335.0,247940.0
1.0,222046.0,712.0,613662.0,13551.56,7.8,17.0,171760.0,253044.0
1.0,120274.0,716.0,1384967.0,14772.88,20.5,13.0,90725.0,280896.0
1.0,96932.0,715.0,548758.0,8277.35,19.7,10.0,80389.0,164758.0
1.0,604912.0,686.0,1399350.0,24721.85,29.7,8.0,346845.0,535502.0
1.0,324742.0,704.0,623238.0,15165.42,9.0,11.0,207841.0,299706.0
1.0,220990.0,717.0,1536302.0,27973.7,16.0,16.0,186675.0,327008.0
1.0,164802.0,729.0,607278.0,12550.26,12.6,7.0,168872.0,318472.0
0.0,76692.0,733.0,781109.0,13474.04,9.9,5.0,50616.0,61380.0
0.0,127732.0,684.0,1414170.0,16616.45,13.0,5.0,68039.0,96074.0
1.0,268356.0,745.0,1195499.0,17334.84,13.4,8.0,322012.0,391248.0
0.0,371118.0,729.0,1168937.0,24742.37,24.0,12.0,274037.0,438878.0
1.0,150480.0,737.0,278483.0,3271.99,13.8,7.0,73359.0,146168.0
1.0,517220.0,668.0,1876820.0,31123.9,18.0,13.0,446044.0,536888.0
1.0,595672.0,685.0,1305927.0,13603.43,25.9,8.0,108148.0,129624.0
0.0,97130.0,746.0,708358.0,484.12,26.1,4.0,14022.0,58168.0
1.0,197802.0,739.0,1216855.0,27176.27,9.8,7.0,139859.0,193028.0
1.0,243430.0,703.0,658920.0,19822.7,19.0,18.0,270294.0,613668.0
0.0,270226.0,694.0,1186360.0,12951.16,12.1,12.0,172197.0,651596.0
1.0,269434.0,699.0,717478.0,15784.63,18.7,13.0,478382.0,1204170.0
1.0,179476.0,708.0,445607.0,4396.6,17.5,8.0,69179.0,91982.0
1.0,259424.0,681.0,806607.0,10149.8,11.2,9.0,188024.0,257334.0
1.0,188210.0,745.0,1548120.0,6308.57,16.1,10.0,148618.0,935242.0
1.0,223366.0,703.0,1296047.0,4482.29,18.5,8.0,223820.0,342826.0
1.0,320408.0,725.0,1381262.0,2796.99,13.0,8.0,136135.0,373516.0
1.0,216480.0,714.0,1121760.0,26735.28,24.0,11.0,175731.0,251196.0
0.0,108438.0,747.0,983231.0,20074.45,15.1,15.0,83220.0,277728.0
1.0,345004.0,721.0,1862190.0,15269.92,13.7,5.0,174705.0,247918.0
0.0,117260.0,731.0,637602.0,11158.13,7.0,9.0,137788.0,303908.0
1.0,130966.0,723.0,1168690.0,9671.0,14.3,5.0,39311.0,76340.0
1.0,348436.0,680.0,1316567.0,24466.11,11.2,7.0,109573.0,158994.0
1.0,185856.0,716.0,1019749.0,4512.31,11.8,14.0,123747.0,323444.0
1.0,400554.0,733.0,1468301.0,7378.08,16.0,9.0,20995.0,150942.0
1.0,175032.0,733.0,755820.0,18076.79,10.9,12.0,119795.0,266750.0
0.0,528330.0,725.0,1128942.0,11082.51,15.6,3.0,463923.0,688666.0
1.0,289344.0,717.0,1383998.0,12802.01,20.8,7.0,240825.0,471812.0
0.0,151492.0,725.0,439318.0,6333.46,31.6,12.0,58254.0,128238.0
1.0,174834.0,721.0,849357.0,15146.8,14.6,9.0,375725.0,496056.0
1.0,357742.0,655.0,1197209.0,14266.53,22.5,15.0,112803.0,406912.0
0.0,361570.0,710.0,759240.0,10692.63,16.8,7.0,262428.0,320518.0
1.0,296406.0,751.0,1189761.0,16061.65,19.9,12.0,263245.0,540452.0
1.0,191092.0,736.0,502075.0,10125.1,17.7,9.0,155572.0,292886.0
1.0,522192.0,705.0,1514167.0,21198.3,17.0,9.0,345496.0,685014.0
1.0,398134.0,712.0,865013.0,19895.28,24.7,12.0,301454.0,438504.0
1.0,220836.0,702.0,1716498.0,19167.58,10.5,6.0,308902.0,380908.0
1.0,370744.0,655.0,1412612.0,21660.0,13.0,11.0,270693.0,466422.0
1.0,459316.0,715.0,1122672.0,19178.98,14.5,9.0,219317.0,266464.0
1.0,388190.0,708.0,862106.0,16667.18,15.6,10.0,597113.0,869660.0
1.0,539308.0,747.0,1843627.0,11553.33,25.3,3.0,331075.0,1033296.0
1.0,87846.0,750.0,725325.0,8522.45,15.9,12.0,106704.0,690206.0
1.0,160512.0,716.0,1251435.0,20440.01,21.0,9.0,315267.0,488026.0
1.0,52470.0,701.0,906338.0,1019.73,13.0,3.0,59869.0,89694.0
1.0,194634.0,719.0,1396975.0,4237.57,13.3,8.0,69160.0,268686.0
1.0,258478.0,712.0,1116174.0,9115.44,15.5,11.0,173717.0,444026.0
1.0,49346.0,742.0,1852690.0,18063.68,12.7,13.0,21432.0,326590.0
1.0,351516.0,707.0,948670.0,11305.0,32.2,16.0,156598.0,664224.0
1.0,265870.0,710.0,668325.0,9300.88,17.0,8.0,185345.0,227832.0
1.0,602382.0,735.0,1858010.0,19122.17,15.8,7.0,106628.0,182908.0
0.0,522940.0,742.0,903241.0,4892.5,18.0,6.0,143526.0,337766.0
1.0,128942.0,735.0,649572.0,1802.72,16.5,5.0,52402.0,223102.0
1.0,225258.0,709.0,1089422.0,17975.52,30.3,12.0,326230.0,500324.0
1.0,224180.0,742.0,1522242.0,17886.22,13.0,9.0,202787.0,318164.0
0.0,39468.0,700.0,605986.0,6716.5,8.5,8.0,28614.0,81202.0
1.0,543466.0,693.0,1501912.0,19161.88,20.5,11.0,472815.0,650210.0
1.0,219516.0,725.0,606670.0,10465.01,10.5,9.0,211508.0,355454.0
0.0,332706.0,716.0,1436685.0,27297.11,14.0,13.0,271871.0,534490.0
1.0,179300.0,745.0,812915.0,14246.39,32.2,10.0,13870.0,33066.0
0.0,166342.0,709.0,1015151.0,13873.8,13.4,9.0,65341.0,234938.0
1.0,495528.0,682.0,930335.0,21785.21,12.5,20.0,234270.0,858440.0
1.0,345070.0,699.0,676894.0,12804.48,32.0,20.0,165813.0,387882.0
1.0,400400.0,744.0,1152654.0,5859.41,16.9,13.0,330125.0,723932.0
1.0,654126.0,665.0,1996083.0,10961.86,20.7,12.0,180253.0,471130.0
1.0,221760.0,732.0,861840.0,12424.86,8.5,10.0,117800.0,315040.0
1.0,518606.0,680.0,2799270.0,8631.13,25.6,9.0,205466.0,477708.0
1.0,111914.0,745.0,1546296.0,15720.6,12.5,12.0,80807.0,315062.0
1.0,468138.0,748.0,1520969.0,12864.9,19.2,7.0,2774.0,458590.0
1.0,337040.0,739.0,1494160.0,23781.92,15.0,6.0,338276.0,471922.0
1.0,107866.0,710.0,1198102.0,18271.16,15.2,8.0,156826.0,187572.0
1.0,325424.0,743.0,959272.0,15268.4,13.6,10.0,334096.0,537306.0
0.0,765534.0,692.0,2115650.0,41960.55,25.6,12.0,78413.0,170676.0
1.0,258676.0,714.0,744648.0,16940.78,19.3,10.0,134083.0,215622.0
1.0,348304.0,738.0,1316035.0,7633.06,19.0,9.0,304570.0,385418.0
1.0,177056.0,721.0,955700.0,20388.33,12.0,16.0,142918.0,378686.0
1.0,86834.0,715.0,1312311.0,25480.71,21.7,7.0,342893.0,423280.0
1.0,125510.0,707.0,259407.0,3869.35,9.2,10.0,135869.0,309100.0
1.0,270160.0,720.0,1166562.0,19539.98,24.8,5.0,192983.0,292490.0
1.0,161898.0,739.0,1304996.0,24795.0,16.0,14.0,536522.0,794420.0
1.0,234916.0,679.0,708624.0,19014.63,22.4,17.0,123690.0,499026.0
1.0,661100.0,680.0,1504762.0,30596.65,22.5,11.0,271168.0,507210.0
1.0,55066.0,719.0,722798.0,4240.42,26.8,17.0,68552.0,287584.0
0.0,341000.0,684.0,542279.0,5965.05,9.7,9.0,551.0,216172.0
1.0,242638.0,683.0,776112.0,19402.8,12.8,11.0,236493.0,379808.0
1.0,230868.0,692.0,982756.0,13267.32,13.3,15.0,312816.0,376530.0
0.0,86262.0,698.0,1024309.0,19205.77,12.9,6.0,182324.0,215644.0
1.0,441496.0,724.0,1925517.0,32573.41,12.2,9.0,420299.0,600072.0
1.0,151580.0,726.0,1402637.0,14493.77,30.6,9.0,64106.0,177584.0
1.0,400906.0,718.0,2073603.0,23500.72,17.5,11.0,544236.0,1024650.0
1.0,246422.0,696.0,1257610.0,6602.31,22.9,9.0,235980.0,286726.0
1.0,204182.0,743.0,867445.0,19300.58,26.0,13.0,272612.0,706156.0
1.0,55506.0,716.0,997082.0,10893.27,21.8,8.0,412281.0,670472.0
1.0,740630.0,703.0,1391522.0,23075.88,19.0,9.0,476007.0,1003948.0
1.0,134948.0,735.0,621566.0,8080.32,12.3,5.0,32072.0,123772.0
1.0,750794.0,700.0,1454925.0,24855.04,17.5,13.0,626088.0,967868.0
1.0,210562.0,742.0,1113324.0,13081.5,14.2,7.0,217265.0,683606.0
0.0,161216.0,743.0,696179.0,4699.27,20.5,5.0,19399.0,154880.0
1.0,220660.0,746.0,933793.0,8170.76,21.3,12.0,278236.0,723954.0
1.0,220176.0,724.0,1045836.0,21439.6,10.8,10.0,120251.0,222420.0
1.0,30118.0,750.0,520353.0,9149.45,27.5,6.0,323494.0,697510.0
0.0,773938.0,678.0,1489562.0,21598.63,8.0,8.0,284848.0,406692.0
1.0,429836.0,706.0,1092101.0,17291.52,12.3,8.0,513000.0,609862.0
0.0,64636.0,722.0,521037.0,9508.93,15.0,11.0,240141.0,379346.0
1.0,580712.0,664.0,1140912.0,8290.65,18.4,9.0,416157.0,1003860.0
1.0,150634.0,706.0,994821.0,23875.59,8.0,9.0,140752.0,314622.0
1.0,757526.0,690.0,1308454.0,4078.16,9.9,8.0,290472.0,635800.0
1.0,198990.0,722.0,687420.0,7160.72,12.3,11.0,185611.0,280940.0
1.0,164538.0,727.0,705907.0,7588.41,15.0,11.0,186238.0,279708.0
1.0,49038.0,716.0,577467.0,7795.89,8.6,7.0,47652.0,77066.0
1.0,536074.0,747.0,1003124.0,3067.74,11.3,5.0,147535.0,347908.0
1.0,261624.0,714.0,659015.0,5233.74,8.0,8.0,213313.0,377080.0
1.0,264946.0,742.0,1697080.0,7608.74,17.5,7.0,227658.0,566874.0
1.0,210980.0,740.0,690498.0,18585.99,17.7,10.0,278749.0,755876.0
1.0,322784.0,740.0,1115034.0,21278.48,21.9,7.0,120308.0,187242.0
1.0,329318.0,715.0,1232416.0,472.53,18.6,7.0,16853.0,813208.0
1.0,130438.0,745.0,1333078.0,20385.1,12.5,12.0,197353.0,378950.0
1.0,99506.0,694.0,911544.0,17927.07,12.1,7.0,46778.0,190036.0
0.0,110198.0,740.0,456817.0,8850.96,14.2,8.0,158726.0,257774.0
1.0,259600.0,747.0,1606716.0,33473.25,22.7,12.0,369797.0,659780.0
0.0,108460.0,746.0,711892.0,13110.57,10.0,14.0,103417.0,767580.0
1.0,401346.0,705.0,1636812.0,10243.66,16.7,11.0,189012.0,372174.0
1.0,172084.0,739.0,1486256.0,22293.84,13.8,7.0,95665.0,629354.0
1.0,431948.0,700.0,1175093.0,12436.45,15.1,21.0,327009.0,469788.0
1.0,187418.0,723.0,1132590.0,23312.43,16.1,19.0,124792.0,214060.0
1.0,164340.0,702.0,1338113.0,13715.72,17.5,10.0,150271.0,219142.0
1.0,783024.0,683.0,2028725.0,13119.12,9.0,12.0,587119.0,968396.0
1.0,71214.0,707.0,605625.0,7570.36,11.8,8.0,53200.0,129404.0
0.0,387728.0,708.0,1395227.0,26741.74,11.0,10.0,173014.0,226116.0
1.0,332310.0,722.0,1434975.0,31569.45,20.0,14.0,245803.0,620070.0
1.0,217844.0,733.0,1542724.0,12059.11,27.6,6.0,175275.0,239602.0
1.0,280874.0,709.0,1231561.0,12110.22,17.9,15.0,224960.0,358798.0
1.0,408694.0,680.0,897598.0,20644.64,24.6,11.0,160683.0,225258.0
1.0,315172.0,729.0,696179.0,10616.63,14.8,16.0,34124.0,790416.0
1.0,222112.0,720.0,1342768.0,18463.06,8.9,11.0,161652.0,603790.0
1.0,110374.0,720.0,789602.0,17963.36,12.2,9.0,99313.0,330462.0
0.0,538780.0,691.0,1298080.0,24447.11,19.6,10.0,364781.0,649792.0
1.0,330308.0,722.0,1717258.0,5395.24,20.2,12.0,466773.0,807884.0
1.0,248402.0,706.0,1233518.0,26623.37,15.7,16.0,255645.0,374704.0
