Loan Status,Current Loan Amount,Credit Score,Annual Income,Monthly Debt,Years of Credit History,Number of Open Accounts,Current Credit Balance,Maximum Open Credit
1.0,327602.0,702.0,980780.0,16918.55,9.0,8.0,162583.0,207570.0
1.0,215358.0,725.0,818368.0,11934.47,5.4,15.0,180766.0,538076.0
0.0,258456.0,740.0,1209065.0,22166.16,11.0,11.0,287204.0,625108.0
1.0,323994.0,745.0,1492336.0,18778.65,13.0,11.0,324577.0,703802.0
1.0,327382.0,744.0,2182169.0,19275.69,20.6,16.0,283062.0,1040468.0
1.0,220374.0,704.0,1979363.0,14432.78,12.6,15.0,156446.0,189486.0
1.0,329472.0,701.0,1612416.0,18408.53,15.0,12.0,307914.0,599214.0
1.0,220858.0,723.0,1144446.0,12207.5,16.0,13.0,121182.0,219252.0
0.0,130372.0,720.0,1219819.0,17016.4,22.1,11.0,124583.0,199804.0
1.0,522764.0,666.0,2633666.0,23922.52,17.0,11.0,224542.0,339878.0
0.0,97702.0,680.0,2314428.0,15275.24,11.4,5.0,15238.0,48994.0
1.0,471240.0,656.0,2519400.0,25613.9,15.2,13.0,199880.0,697114.0
1.0,214918.0,740.0,612522.0,14087.93,9.6,12.0,310517.0,458018.0
1.0,610280.0,716.0,1712926.0,31974.53,13.3,11.0,549613.0,882662.0
0.0,358908.0,676.0,1464558.0,20747.81,18.0,21.0,420546.0,999922.0
1.0,335126.0,708.0,1832987.0,30244.2,15.2,5.0,28063.0,33528.0
1.0,325248.0,694.0,1460663.0,11478.28,19.5,2.0,232788.0,325138.0
0.0,321794.0,727.0,662815.0,5909.95,12.7,12.0,102828.0,400906.0
0.0,308022.0,722.0,2090209.0,31875.73,25.4,19.0,417373.0,603350.0
0.0,469634.0,700.0,984998.0,11417.67,31.0,9.0,429400.0,630960.0
1.0,60676.0,668.0,548796.0,11707.42,9.1,6.0,33725.0,180796.0
1.0,503228.0,683.0,990128.0,12095.97,14.8,5.0,85880.0,203346.0
0.0,234454.0,711.0,599241.0,11235.84,12.9,13.0,260167.0,449636.0
0.0,175956.0,732.0,1223429.0,17229.96,13.5,6.0,568803.0,670692.0
1.0,218834.0,701.0,755972.0,9260.6,5.0,12.0,169898.0,534600.0
1.0,334202.0,742.0,1250694.0,7254.01,33.0,14.0,140410.0,903188.0
1.0,660330.0,677.0,1900950.0,10423.4,20.1,6.0,254030.0,330110.0
1.0,561880.0,746.0,1620776.0,29038.65,15.3,9.0,472112.0,1108866.0
1.0,270556.0,743.0,1031966.0,22101.37,23.4,12.0,168853.0,364760.0
0.0,132154.0,742.0,1521672.0,20415.69,10.4,12.0,242744.0,900878.0
1.0,254166.0,740.0,981882.0,14318.97,16.0,10.0,81852.0,153120.0
0.0,261184.0,715.0,751868.0,11841.94,12.1,11.0,123880.0,267630.0
1.0,108988.0,740.0,451801.0,8622.01,27.6,12.0,77273.0,461230.0
1.0,648978.0,676.0,1681443.0,20457.49,17.4,18.0,667622.0,1141866.0
1.0,190784.0,709.0,872271.0,14828.55,17.6,12.0,179018.0,318890.0
0.0,544060.0,671.0,1785506.0,14313.65,19.8,10.0,133684.0,310838.0
0.0,105490.0,686.0,572337.0,6581.79,15.5,20.0,178410.0,679558.0
1.0,217140.0,744.0,1041865.0,14586.11,19.3,15.0,471466.0,999834.0
1.0,654324.0,717.0,1544605.0,16475.85,21.5,16.0,351044.0,1104510.0
1.0,267454.0,693.0,981692.0,15379.93,24.9,13.0,192052.0,445632.0
1.0,555720.0,739.0,979070.0,7734.71,20.0,4.0,670073.0,920392.0
1.0,264924.0,716.0,878959.0,24098.27,16.9,16.0,233548.0,774840.0
0.0,505120.0,732.0,1207450.0,16602.39,18.9,9.0,433941.0,523380.0
1.0,143946.0,704.0,971185.0,18533.55,14.5,9.0,351690.0,510290.0
1.0,307780.0,705.0,608589.0,16939.07,16.6,9.0,265601.0,609004.0
0.0,214918.0,705.0,835259.0,9466.18,9.5,11.0,145426.0,326986.0
1.0,449768.0,651.0,951672.0,15067.95,19.7,5.0,270446.0,330660.0
1.0,137566.0,736.0,1392377.0,18843.44,17.7,9.0,195567.0,408738.0
0.0,44176.0,740.0,273486.0,3601.07,17.5,8.0,60268.0,106040.0
0.0,75790.0,715.0,673721.0,7242.42,13.3,9.0,142139.0,312290.0
0.0,120208.0,718.0,370766.0,2854.94,6.5,4.0,111397.0,154462.0
1.0,153956.0,748.0,759772.0,5736.29,24.5,14.0,101270.0,528242.0
1.0,398112.0,723.0,1756531.0,28104.42,31.3,9.0,619647.0,1048960.0
1.0,152196.0,698.0,845006.0,14083.37,20.0,7.0,140201.0,206536.0
1.0,129822.0,712.0,467172.0,3885.31,7.7,11.0,89585.0,335698.0
1.0,159720.0,684.0,407987.0,8941.59,9.9,11.0,70775.0,110154.0
1.0,323136.0,722.0,782952.0,19639.16,11.1,7.0,107692.0,282766.0
0.0,222926.0,725.0,1443962.0,37181.86,14.8,18.0,483778.0,767360.0
1.0,323774.0,734.0,1267585.0,13203.86,17.7,9.0,389500.0,678194.0
1.0,383614.0,691.0,2557400.0,29623.28,18.4,18.0,169955.0,327448.0
1.0,441496.0,734.0,1582358.0,30196.89,26.0,17.0,422636.0,904574.0
1.0,268070.0,746.0,1349114.0,17088.79,16.0,17.0,336870.0,596420.0
0.0,110506.0,717.0,558600.0,11637.5,18.8,21.0,504431.0,1216842.0
1.0,716034.0,713.0,2415622.0,18559.96,14.0,9.0,28139.0,145442.0
1.0,216458.0,718.0,778924.0,7854.03,12.8,5.0,68590.0,130196.0
1.0,140030.0,742.0,744268.0,12280.46,15.8,12.0,375649.0,489280.0
1.0,536470.0,701.0,1853260.0,32740.99,23.8,21.0,163058.0,752180.0
1.0,153318.0,716.0,1134984.0,31022.82,10.2,11.0,260775.0,480062.0
1.0,78232.0,668.0,243599.0,2557.59,7.2,3.0,119396.0,164164.0
1.0,359986.0,737.0,1165878.0,30021.33,13.5,16.0,351367.0,668074.0
1.0,334268.0,704.0,827545.0,16826.59,11.7,11.0,284088.0,372108.0
1.0,198330.0,734.0,1237109.0,1484.47,19.4,4.0,0.0,0.0
1.0,761376.0,745.0,2348400.0,25636.7,12.6,6.0,125172.0,624756.0
1.0,142010.0,696.0,444258.0,11291.32,32.2,13.0,199975.0,460350.0
1.0,279180.0,709.0,1147676.0,13580.82,20.8,5.0,37392.0,78166.0
1.0,153032.0,739.0,1208343.0,2114.51,15.6,7.0,59793.0,172656.0
1.0,259886.0,686.0,1238173.0,38796.29,15.0,13.0,80693.0,101772.0
1.0,214786.0,751.0,734274.0,8811.25,18.6,12.0,126274.0,454080.0
1.0,227634.0,725.0,503576.0,9861.95,21.0,7.0,274512.0,349668.0
1.0,123024.0,744.0,714894.0,4503.76,18.2,11.0,143526.0,933658.0
1.0,107756.0,715.0,1488840.0,24317.72,15.0,14.0,57266.0,300036.0
0.0,275198.0,734.0,1320424.0,19916.37,18.1,14.0,15048.0,238766.0
1.0,348172.0,745.0,1259130.0,22034.68,22.4,11.0,462783.0,748374.0
1.0,221540.0,709.0,478325.0,13472.9,5.9,18.0,157966.0,411950.0
1.0,346060.0,725.0,1158088.0,20073.69,18.1,12.0,182191.0,300520.0
0.0,423082.0,703.0,814055.0,17570.06,18.7,13.0,383439.0,902418.0
1.0,144364.0,728.0,1054937.0,19867.73,8.5,8.0,125647.0,162184.0
1.0,353870.0,747.0,764028.0,4940.76,21.5,7.0,137370.0,351912.0
1.0,263582.0,721.0,650370.0,11977.6,12.5,9.0,179227.0,391556.0
1.0,219582.0,732.0,758556.0,24526.53,14.3,11.0,196327.0,434654.0
1.0,186450.0,690.0,790970.0,6479.38,10.0,11.0,256519.0,571186.0
0.0,210144.0,730.0,828343.0,11113.48,13.0,9.0,94335.0,172546.0
0.0,400312.0,737.0,747156.0,11892.29,24.2,14.0,343330.0,957902.0
1.0,265166.0,699.0,1393099.0,23566.65,25.9,10.0,184433.0,254232.0
1.0,336314.0,746.0,1134661.0,17587.35,15.5,12.0,346465.0,726748.0
1.0,411928.0,743.0,2357406.0,18446.72,15.5,8.0,275443.0,379698.0
1.0,109054.0,747.0,847647.0,2408.82,11.0,16.0,97432.0,351406.0
1.0,65076.0,723.0,786828.0,7474.79,22.8,4.0,33554.0,160534.0
1.0,603196.0,683.0,1972105.0,36977.04,19.4,15.0,505229.0,784190.0
0.0,418242.0,698.0,1197722.0,28445.85,12.7,10.0,563578.0,816706.0
1.0,287804.0,721.0,975099.0,21533.65,22.7,11.0,535553.0,810634.0
1.0,177452.0,733.0,2298924.0,20498.72,18.6,14.0,131651.0,508134.0
0.0,382162.0,737.0,543590.0,5589.99,18.6,10.0,77957.0,876282.0
1.0,223014.0,718.0,1540824.0,28505.32,22.6,19.0,204706.0,609290.0
0.0,772464.0,736.0,2058574.0,29849.19,24.9,11.0,185212.0,1191432.0
1.0,218658.0,748.0,1586272.0,14144.17,11.0,11.0,243561.0,548680.0
1.0,22176.0,674.0,1773479.0,19803.7,13.8,7.0,286520.0,339218.0
1.0,456962.0,746.0,1973264.0,29269.88,20.5,7.0,143545.0,226446.0
1.0,198308.0,706.0,846431.0,4753.99,16.4,8.0,58881.0,112310.0
1.0,145860.0,744.0,646513.0,5441.6,9.5,10.0,96748.0,215842.0
1.0,269764.0,698.0,677768.0,19711.93,13.4,5.0,45733.0,74162.0
0.0,204622.0,720.0,505856.0,11718.82,11.8,5.0,302651.0,366586.0
1.0,774092.0,672.0,2062868.0,28897.48,21.4,10.0,595251.0,1104554.0
1.0,530684.0,712.0,996512.0,23085.95,30.0,21.0,604580.0,1243418.0
1.0,609444.0,747.0,2724106.0,40407.68,11.0,11.0,528979.0,943778.0
1.0,357984.0,751.0,1835685.0,26311.58,18.5,13.0,344109.0,565950.0
1.0,431486.0,663.0,2081602.0,31050.75,23.4,12.0,432440.0,602558.0
1.0,131516.0,732.0,757264.0,7888.23,18.9,8.0,187245.0,379060.0
1.0,280082.0,718.0,1674603.0,17722.82,20.6,13.0,136705.0,409002.0
1.0,538186.0,717.0,1743003.0,15105.95,5.5,8.0,171285.0,452804.0
1.0,118866.0,736.0,933185.0,16719.43,14.6,9.0,65569.0,212058.0
1.0,219120.0,666.0,813732.0,11392.21,12.8,5.0,109554.0,149072.0
1.0,267652.0,659.0,1252043.0,24039.18,13.0,8.0,94164.0,158268.0
1.0,258038.0,739.0,1114236.0,15320.84,16.6,11.0,151468.0,309848.0
1.0,107184.0,732.0,559265.0,6016.73,14.0,4.0,192432.0,229922.0
1.0,473220.0,681.0,1175891.0,27045.36,17.0,14.0,567967.0,815936.0
1.0,263912.0,746.0,569829.0,11918.89,20.0,3.0,98838.0,187308.0
1.0,233266.0,737.0,853214.0,21401.22,22.7,10.0,167789.0,248138.0
1.0,329318.0,716.0,748106.0,20448.37,10.3,15.0,295754.0,459052.0
1.0,116160.0,697.0,335939.0,3359.39,7.4,20.0,75601.0,198968.0
1.0,395296.0,739.0,1005195.0,6299.07,22.6,9.0,307021.0,452276.0
1.0,525756.0,701.0,1419224.0,28620.84,12.4,12.0,237880.0,462132.0
1.0,401390.0,730.0,1211345.0,27558.36,22.5,14.0,321442.0,570856.0
1.0,353474.0,722.0,1927056.0,21197.73,19.7,14.0,563578.0,1011714.0
1.0,76956.0,686.0,1120335.0,22966.63,20.0,14.0,408443.0,723140.0
1.0,154022.0,708.0,648166.0,12855.21,9.7,22.0,180937.0,232518.0
1.0,85976.0,696.0,649648.0,2912.7,14.5,4.0,87115.0,283316.0
1.0,218922.0,740.0,1039889.0,11265.29,15.8,11.0,220267.0,531344.0
1.0,255486.0,669.0,783712.0,12278.18,8.9,5.0,95418.0,164186.0
1.0,70070.0,748.0,813238.0,5828.25,16.2,10.0,106362.0,384868.0
1.0,217118.0,724.0,750044.0,12125.8,19.4,12.0,96938.0,295394.0
1.0,173580.0,735.0,2037503.0,15926.37,26.2,9.0,20767.0,101024.0
1.0,583462.0,720.0,2515923.0,23901.24,19.1,12.0,247247.0,563530.0
1.0,134860.0,712.0,1261809.0,2712.82,27.7,12.0,52668.0,195470.0
0.0,261008.0,701.0,809172.0,17734.41,18.3,11.0,157909.0,261206.0
1.0,273636.0,738.0,1228825.0,23245.17,14.7,9.0,287432.0,1049884.0
1.0,540782.0,726.0,1373092.0,20481.81,20.2,13.0,286843.0,565818.0
1.0,333278.0,740.0,1208856.0,17326.86,26.1,4.0,26790.0,211002.0
1.0,538912.0,677.0,1045703.0,8025.79,24.0,7.0,212591.0,558184.0
1.0,313456.0,737.0,766612.0,15274.67,16.9,6.0,124545.0,166496.0
1.0,499884.0,684.0,2328336.0,37447.48,15.4,17.0,154546.0,213554.0
1.0,323400.0,699.0,1303400.0,20311.19,12.0,9.0,79078.0,120802.0
1.0,179234.0,714.0,638533.0,5746.74,14.9,8.0,281827.0,517154.0
1.0,102168.0,711.0,928720.0,5982.53,16.0,4.0,18145.0,27940.0
1.0,330726.0,747.0,2818194.0,9863.66,19.9,13.0,220077.0,1040160.0
1.0,143000.0,697.0,659946.0,8738.67,15.2,12.0,304703.0,355300.0
1.0,258038.0,734.0,742824.0,16837.42,28.7,5.0,57703.0,122584.0
1.0,264902.0,718.0,653638.0,13399.37,13.8,10.0,173622.0,229240.0
1.0,140976.0,749.0,1053797.0,3038.29,25.0,10.0,17651.0,638506.0
1.0,185702.0,716.0,567720.0,4352.52,8.7,5.0,160626.0,260854.0
1.0,268642.0,746.0,773376.0,13920.73,17.8,7.0,141854.0,405570.0
1.0,225544.0,732.0,1144408.0,26893.74,16.8,19.0,209038.0,489940.0
1.0,221188.0,729.0,725895.0,18570.98,14.5,11.0,180785.0,378532.0
1.0,218350.0,746.0,1131450.0,8731.07,16.3,18.0,252130.0,558184.0
1.0,67056.0,748.0,868680.0,289.56,19.4,5.0,16321.0,429264.0
0.0,331452.0,725.0,1145016.0,14503.46,26.0,8.0,159733.0,238656.0
1.0,106172.0,734.0,319067.0,436.05,7.0,14.0,12198.0,784828.0
1.0,197230.0,743.0,757036.0,11607.86,26.9,7.0,170202.0,507936.0
1.0,586916.0,693.0,1491937.0,16784.22,18.8,12.0,325964.0,549384.0
1.0,614526.0,723.0,1800668.0,26710.01,31.0,14.0,344660.0,576708.0
0.0,215050.0,741.0,1114350.0,17551.06,9.8,14.0,160208.0,468446.0
0.0,65318.0,747.0,507718.0,11677.4,26.6,8.0,74556.0,176198.0
1.0,133012.0,733.0,529492.0,15179.1,17.3,9.0,160493.0,306658.0
1.0,382866.0,682.0,1153452.0,23741.83,20.6,16.0,400330.0,527362.0
1.0,270974.0,681.0,951330.0,13160.16,18.3,7.0,572451.0,848716.0
1.0,97878.0,686.0,1012149.0,10374.57,16.5,7.0,40546.0,84876.0
1.0,116776.0,706.0,456722.0,5671.12,15.8,3.0,76285.0,107998.0
1.0,25806.0,672.0,266000.0,3657.5,21.4,10.0,46075.0,176682.0
1.0,212058.0,719.0,801268.0,5174.84,23.4,9.0,91162.0,620862.0
0.0,214610.0,747.0,1112070.0,8247.9,15.0,6.0,69046.0,231704.0
0.0,69190.0,717.0,1269903.0,12170.07,23.4,7.0,480187.0,607662.0
1.0,60456.0,736.0,745864.0,11933.9,18.5,7.0,42066.0,304436.0
0.0,323972.0,702.0,1865230.0,31242.65,18.6,9.0,72618.0,153428.0
0.0,218636.0,745.0,1321754.0,13107.53,13.1,8.0,70813.0,284680.0
1.0,44682.0,708.0,911487.0,28104.23,9.0,11.0,233206.0,583198.0
0.0,582582.0,696.0,1129702.0,13744.79,17.5,13.0,450110.0,716892.0
1.0,160578.0,725.0,963110.0,6476.91,29.0,12.0,109193.0,372988.0
1.0,129140.0,725.0,669218.0,11097.9,16.4,8.0,80807.0,163592.0
1.0,263758.0,736.0,759316.0,12781.68,13.5,10.0,145103.0,200024.0
1.0,97724.0,716.0,844056.0,10269.31,10.9,15.0,106077.0,188958.0
1.0,216018.0,726.0,1585778.0,6699.97,8.6,14.0,169233.0,313016.0
1.0,75438.0,724.0,1395930.0,8433.91,12.4,5.0,94335.0,172546.0
1.0,604846.0,743.0,2313364.0,28145.84,22.5,12.0,629014.0,1038972.0
1.0,456632.0,705.0,901417.0,16375.72,24.0,11.0,376409.0,513348.0
1.0,223740.0,715.0,2415375.0,28783.1,13.9,14.0,142462.0,268664.0
1.0,109846.0,705.0,1195328.0,22412.4,16.5,13.0,471105.0,573584.0
1.0,194458.0,738.0,1772700.0,14920.13,18.8,12.0,602015.0,849046.0
1.0,140162.0,750.0,929594.0,18901.96,15.7,11.0,29735.0,245872.0
1.0,430364.0,725.0,1821226.0,13902.11,16.6,6.0,4427.0,155188.0
1.0,432432.0,694.0,2147418.0,30242.68,20.3,6.0,641212.0,752246.0
1.0,223366.0,703.0,1296047.0,4482.29,18.5,8.0,223820.0,342826.0
0.0,218768.0,663.0,874779.0,4045.86,11.4,6.0,78299.0,131186.0
0.0,261624.0,696.0,1600465.0,25874.2,15.3,10.0,189354.0,490534.0
1.0,217250.0,749.0,1576050.0,22550.72,22.5,9.0,56297.0,204380.0
1.0,145552.0,705.0,1018324.0,4786.1,15.0,5.0,129675.0,210870.0
1.0,393822.0,738.0,1492754.0,10299.9,19.7,3.0,448476.0,1119184.0
1.0,676962.0,717.0,1300056.0,17767.28,21.0,14.0,202844.0,565994.0
1.0,212212.0,736.0,878199.0,18149.37,16.1,13.0,81358.0,196702.0
0.0,222992.0,747.0,808849.0,10986.94,20.5,10.0,126692.0,331914.0
1.0,365134.0,668.0,1261372.0,24491.76,13.7,11.0,186162.0,236346.0
1.0,87912.0,748.0,854069.0,8398.19,16.1,9.0,79325.0,246268.0
1.0,257752.0,746.0,1261372.0,13875.13,27.4,18.0,118940.0,871640.0
1.0,432828.0,748.0,1869030.0,19624.91,25.3,9.0,86526.0,290356.0
1.0,310750.0,721.0,1435051.0,6242.45,31.8,9.0,158346.0,742280.0
1.0,139612.0,748.0,1077414.0,1409.61,18.1,10.0,85177.0,976404.0
1.0,174394.0,743.0,1788584.0,18332.91,11.3,7.0,0.0,0.0
1.0,66286.0,742.0,763344.0,13167.76,14.5,6.0,35796.0,57398.0
1.0,221034.0,709.0,1145358.0,9926.36,14.5,17.0,441142.0,1168860.0
1.0,65274.0,748.0,1642170.0,22716.59,18.4,6.0,36328.0,934538.0
0.0,264968.0,737.0,1025487.0,18373.38,15.3,15.0,394972.0,1181730.0
1.0,665412.0,718.0,2250816.0,25696.74,15.8,7.0,530537.0,669922.0
1.0,261800.0,741.0,1375638.0,32442.12,15.0,11.0,3363.0,298716.0
1.0,130174.0,706.0,702601.0,12353.99,17.5,13.0,243238.0,635756.0
1.0,67034.0,728.0,617481.0,6277.79,9.0,10.0,154527.0,540540.0
1.0,354574.0,731.0,2066972.0,16174.13,14.5,9.0,126635.0,430034.0
1.0,172260.0,725.0,1227970.0,35406.31,13.3,22.0,163799.0,296340.0
1.0,647262.0,690.0,1611789.0,29280.71,16.4,11.0,208867.0,452892.0
1.0,241472.0,684.0,579291.0,8641.01,10.3,10.0,54283.0,187616.0
1.0,63272.0,742.0,348156.0,6208.82,16.2,13.0,282834.0,499224.0
0.0,164428.0,738.0,662682.0,13363.84,5.5,8.0,127129.0,201630.0
1.0,133892.0,722.0,597474.0,10904.1,21.6,18.0,100092.0,196438.0
1.0,173052.0,739.0,784586.0,14188.06,22.1,9.0,129105.0,423478.0
1.0,529804.0,707.0,1254893.0,19345.99,10.4,10.0,112005.0,268510.0
1.0,440748.0,741.0,2474199.0,34638.71,16.1,12.0,365978.0,645986.0
1.0,334730.0,721.0,1186474.0,18390.29,18.4,13.0,146699.0,322960.0
0.0,381810.0,741.0,931057.0,15052.18,10.3,8.0,220058.0,424666.0
0.0,684244.0,651.0,1636166.0,24815.14,11.6,12.0,532931.0,755282.0
1.0,405218.0,695.0,1224892.0,18067.1,8.1,11.0,272422.0,353650.0
1.0,103114.0,745.0,565383.0,13380.75,27.6,14.0,37164.0,384208.0
1.0,268598.0,739.0,1256489.0,13821.36,30.1,12.0,89984.0,109670.0
1.0,566786.0,661.0,2183936.0,27299.39,18.0,15.0,360620.0,686752.0
1.0,110308.0,750.0,1581256.0,33074.63,16.4,7.0,48754.0,386628.0
1.0,467368.0,711.0,1868650.0,23825.24,21.5,14.0,44555.0,142890.0
1.0,268620.0,728.0,811965.0,12044.1,17.8,11.0,69559.0,357962.0
1.0,197362.0,749.0,1130671.0,20729.0,21.0,11.0,295355.0,812328.0
1.0,112530.0,694.0,2021258.0,26613.11,16.8,11.0,420964.0,566786.0
1.0,258082.0,710.0,1003010.0,19893.19,16.5,9.0,187606.0,359040.0
1.0,96690.0,724.0,1039205.0,14375.78,26.4,10.0,42123.0,95634.0
1.0,766854.0,676.0,2649094.0,21148.71,13.8,10.0,333564.0,482174.0
1.0,324588.0,739.0,840598.0,18493.27,25.8,11.0,84056.0,294052.0
1.0,161612.0,697.0,504032.0,10164.43,12.0,14.0,101783.0,378928.0
1.0,216876.0,682.0,655557.0,5790.82,17.5,5.0,287869.0,479600.0
1.0,88528.0,740.0,1299752.0,19062.89,18.6,12.0,139707.0,245850.0
1.0,760914.0,668.0,1445729.0,13734.53,13.0,5.0,53656.0,139018.0
1.0,137742.0,694.0,1394087.0,3589.86,13.5,5.0,4484.0,71038.0
1.0,467940.0,725.0,1010325.0,6524.98,18.0,5.0,214871.0,321860.0
1.0,44264.0,680.0,449217.0,1145.7,26.8,7.0,4560.0,203456.0
1.0,544830.0,725.0,1835096.0,24467.82,10.0,10.0,415188.0,696718.0
1.0,273922.0,676.0,1595943.0,16092.43,9.7,11.0,267767.0,467632.0
1.0,158664.0,738.0,666064.0,5422.98,13.7,13.0,154356.0,801460.0
1.0,215732.0,742.0,1900399.0,32465.3,16.7,7.0,193819.0,286990.0
1.0,111672.0,741.0,936415.0,10456.65,11.8,6.0,52307.0,125664.0
1.0,151140.0,748.0,596695.0,5668.65,5.9,17.0,150841.0,559768.0
0.0,446996.0,740.0,1351147.0,25671.85,30.7,18.0,224485.0,1243682.0
0.0,111936.0,738.0,715312.0,11444.84,10.6,10.0,106419.0,255134.0
1.0,358270.0,698.0,1547056.0,18874.03,15.3,6.0,96349.0,201366.0
1.0,367708.0,650.0,1304312.0,13043.12,16.8,12.0,175142.0,740124.0
1.0,784102.0,700.0,1663906.0,33694.03,18.9,9.0,107141.0,275704.0
1.0,779548.0,745.0,2404450.0,17612.62,21.2,9.0,163761.0,780274.0
0.0,337172.0,735.0,1009432.0,23217.05,15.6,12.0,268204.0,753764.0
1.0,216634.0,741.0,1487396.0,14626.01,18.7,6.0,89528.0,324962.0
1.0,667920.0,699.0,1442100.0,22472.82,22.4,14.0,559094.0,913066.0
1.0,176154.0,693.0,903317.0,12345.25,29.2,18.0,179816.0,477532.0
0.0,64944.0,667.0,934705.0,13864.87,9.0,15.0,144514.0,240394.0
1.0,133298.0,721.0,1038008.0,6202.17,16.3,13.0,59964.0,273328.0
1.0,398222.0,668.0,1624044.0,31804.1,23.5,12.0,217227.0,274274.0
1.0,86900.0,746.0,1313375.0,22436.72,11.7,7.0,0.0,0.0
1.0,201652.0,720.0,812364.0,18752.05,11.4,14.0,65740.0,299662.0
1.0,257950.0,681.0,1670841.0,33973.71,12.8,21.0,118123.0,332794.0
1.0,134838.0,741.0,892791.0,3303.34,9.6,20.0,86811.0,141570.0
1.0,76384.0,701.0,763268.0,12021.49,25.1,9.0,345040.0,422774.0
0.0,326216.0,729.0,957866.0,21631.5,20.0,14.0,367023.0,654830.0
1.0,130328.0,747.0,938030.0,938.03,15.0,7.0,18848.0,218306.0
1.0,224092.0,739.0,1075704.0,24293.02,18.7,15.0,584820.0,904090.0
0.0,430474.0,712.0,968145.0,11617.74,11.4,10.0,206321.0,507188.0
1.0,77154.0,736.0,647235.0,8511.05,9.6,19.0,36613.0,77220.0
0.0,727606.0,736.0,2094598.0,34735.42,21.3,18.0,462973.0,850938.0
1.0,151470.0,744.0,1760559.0,12881.43,23.8,8.0,87324.0,365046.0
0.0,274538.0,728.0,478990.0,9220.51,13.7,11.0,382888.0,565488.0
1.0,139282.0,732.0,1251055.0,1959.85,33.3,7.0,41021.0,140514.0
1.0,176308.0,721.0,951710.0,15782.54,30.2,8.0,563179.0,782848.0
1.0,221804.0,723.0,574674.0,4932.59,15.6,3.0,192793.0,268290.0
1.0,236896.0,720.0,956631.0,8609.66,26.7,15.0,229007.0,436832.0
1.0,187396.0,721.0,1570464.0,29315.48,27.4,14.0,606822.0,871750.0
0.0,103510.0,689.0,577391.0,15108.61,18.5,9.0,267387.0,325578.0
1.0,179036.0,743.0,1855559.0,13220.77,8.9,9.0,65113.0,382756.0
0.0,173052.0,733.0,1176898.0,12651.53,14.0,11.0,94164.0,121154.0
1.0,223894.0,728.0,676780.0,10997.58,19.0,8.0,220020.0,342430.0
1.0,44264.0,691.0,955700.0,6347.33,11.7,3.0,214054.0,265650.0
1.0,221518.0,742.0,765244.0,13264.09,30.5,10.0,74993.0,419496.0
1.0,325446.0,683.0,762622.0,14299.4,10.9,11.0,222091.0,355696.0
1.0,200376.0,750.0,692208.0,6575.9,16.0,13.0,116622.0,500126.0
1.0,317152.0,741.0,698098.0,14136.38,17.6,12.0,285038.0,626274.0
1.0,52690.0,713.0,1187823.0,16530.76,13.1,5.0,115330.0,205436.0
1.0,401896.0,677.0,1870455.0,33356.4,27.9,13.0,553375.0,794948.0
1.0,280720.0,747.0,1136466.0,9944.03,26.7,11.0,291745.0,979176.0
1.0,264044.0,724.0,1140228.0,17198.42,19.5,10.0,172349.0,393624.0
1.0,436744.0,724.0,980685.0,10052.14,18.3,10.0,155610.0,296824.0
0.0,209044.0,702.0,813162.0,9893.49,11.9,7.0,68647.0,103092.0
1.0,425370.0,743.0,950475.0,8791.87,11.4,8.0,357713.0,1043350.0
1.0,95678.0,724.0,563388.0,11267.76,15.4,9.0,112100.0,168564.0
1.0,190542.0,740.0,1122824.0,14035.3,15.0,12.0,69939.0,369820.0
1.0,268796.0,720.0,1160748.0,27277.54,18.4,12.0,251674.0,434280.0
1.0,324896.0,738.0,1402922.0,29110.47,15.0,11.0,133817.0,396286.0
1.0,421828.0,714.0,1081271.0,26761.69,21.0,11.0,283176.0,678854.0
1.0,440924.0,711.0,1485116.0,17202.6,14.2,13.0,407778.0,756668.0
1.0,402490.0,668.0,1641486.0,26072.18,19.4,15.0,480149.0,775390.0
1.0,152064.0,746.0,1255387.0,21864.44,12.2,16.0,261459.0,637362.0
0.0,68750.0,676.0,854924.0,11470.11,9.2,5.0,87552.0,142956.0
1.0,393030.0,747.0,1376607.0,16748.69,16.5,10.0,105963.0,342716.0
0.0,55924.0,701.0,1255881.0,14442.47,16.0,16.0,217417.0,443234.0
1.0,116248.0,751.0,1834070.0,20021.82,19.0,20.0,80731.0,1074546.0
1.0,323224.0,750.0,1550856.0,24943.01,19.3,10.0,155021.0,1196690.0
1.0,165286.0,702.0,1332261.0,13988.75,14.9,11.0,479256.0,720698.0
1.0,426580.0,724.0,2423697.0,25448.79,24.8,9.0,342114.0,449130.0
0.0,435556.0,709.0,1128486.0,20218.66,17.9,8.0,523830.0,903936.0
1.0,545380.0,728.0,1884040.0,14334.36,16.7,12.0,381558.0,527846.0
1.0,377124.0,736.0,1146156.0,19904.97,17.7,12.0,467077.0,725934.0
1.0,217668.0,723.0,1503888.0,8822.84,15.6,11.0,75278.0,562276.0
1.0,46662.0,706.0,1343034.0,22831.54,18.0,17.0,432991.0,874984.0
1.0,336754.0,714.0,1211782.0,27568.05,14.5,19.0,165680.0,643742.0
1.0,272140.0,750.0,1649029.0,22536.85,23.0,11.0,257925.0,1066626.0
0.0,69366.0,678.0,561621.0,5691.07,16.5,4.0,36955.0,43362.0
1.0,77814.0,654.0,1400072.0,24267.75,27.6,14.0,295507.0,820556.0
